step,cwnd,rtt,srtt,rtt_dev,lost,in_flight,delivery_rate,crt_proto_id,thruput,loss_rate,srtt_avg_10,srtt_min_10,srtt_max_10,srtt_avg_200,srtt_min_200,srtt_max_200,srtt_avg_1000,srtt_min_1000,srtt_max_1000,rtt_dev_avg_10,rtt_dev_min_10,rtt_dev_max_10,rtt_dev_avg_200,rtt_dev_min_200,rtt_dev_max_200,rtt_dev_avg_1000,rtt_dev_min_1000,rtt_dev_max_1000,lost_avg_10,lost_min_10,lost_max_10,lost_avg_200,lost_min_200,lost_max_200,lost_avg_1000,lost_min_1000,lost_max_1000,in_flight_avg_10,in_flight_min_10,in_flight_max_10,in_flight_avg_200,in_flight_min_200,in_flight_max_200,in_flight_avg_1000,in_flight_min_1000,in_flight_max_1000,thruput_avg_10,thruput_min_10,thruput_max_10,thruput_avg_200,thruput_min_200,thruput_max_200,thruput_avg_1000,thruput_min_1000,thruput_max_1000,arm_0,arm_1,arm_2,arm_3,arm_4,arm_5,arm_6,arm_7,arm_8,arm_9,arm_10,reward
172,65.44915254237289,30.556169491525452,260017.61440677967,8801.67372881356,0.0,30.771186440677965,32.1271186440678,2.0,10.973403766949156,0.0,259179.32711864408,248902.50423728814,273056.6525423729,246804.65699152552,206662.58050847458,444439.78813559323,369969.3069491524,206662.58050847458,681694.0,9151.604661016952,5677.322033898305,12683.906779661016,10228.185169491522,899.6822033898305,56188.186440677964,7764.064478813559,443.0,95477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06758474576271215,0.0,1.555084745762712,30.692796610169495,29.39406779661017,32.44491525423729,28.08050847457627,17.635593220338983,38.00423728813559,44.81118220338983,16.0,109.83050847457628,10.92637847457627,10.20153707627119,11.565269703389836,10.412081186440677,5.231471144067782,12.102750211864405,10.826551864406785,4.704453516949131,12.107786610169493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3940.7947971537506
173,77.08333333333333,40.367391666666656,328206.6875,3812.9333333333334,0.0,41.454166666666666,41.4125,2.0,11.37722204583333,0.0,326076.20749999996,322283.6375,329951.525,321272.3719166665,257220.91666666666,514339.55416666664,311255.16292500024,205495.0,681694.0,3792.0558333333347,2504.141666666667,5408.65,9995.080687499994,668.5125,70846.24166666667,9719.962329166663,437.0,99222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.12708333333333,39.75416666666667,42.7625,38.4721875,24.8,49.1625,35.96629999999998,16.0,54.579166666666666,11.353868749999998,10.974235624999999,11.716538374999999,11.056740208333332,6.802392833333345,12.303417999999974,10.759662291666665,4.701109999999978,12.303417999999974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.5776515701205
174,61.24,53.96091199999999,439882.16,4449.316,0.132,57.416,54.976,2.0,11.254432084,0.0010800000000000002,439905.67679999984,434988.3,444847.7,450457.38065999956,421421.152,484753.588,364856.09022799996,230530.276,597538.0,4412.995199999998,3163.656,5908.512,4156.613480000001,982.808,11485.564,6325.202444000005,437.0,99222.0,0.132,0.096,0.168,0.3617600000000008,0.0,1.588,0.16945599999999966,0.0,3.0,57.387200000000036,54.464,60.944,63.460200000000015,49.636,112.848,47.84397200000002,20.56,114.0,11.2659846,10.916883880000006,11.55191820000001,11.258316600000004,10.027354600000015,12.023576000000057,11.224113959999997,5.048947280000008,12.43238999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.044086086048
175,58.88209606986899,51.41728820960696,422621.9344978166,3915.109170305677,0.0,51.0174672489083,52.685589519650655,2.0,11.245602668122268,0.0,424221.40873362456,419502.7991266376,429192.80349344976,440359.49851528386,412894.4192139738,478326.9213973799,435338.7127947597,330113.51091703057,488947.0,3954.8104803493447,2742.532751091703,5357.292576419214,3504.199956331879,588.7336244541485,8528.838427947598,3966.2536855895214,503.89956331877727,15045.0,0.0,0.0,0.0,0.09748908296943234,0.0,0.5938864628820961,0.2130000000000005,0.0,3.0,50.99432314410478,50.048034934497814,52.056768558951966,56.49198689956328,49.056768558951966,91.58515283842794,57.98181222707422,40.1528384279476,115.0,11.256739039301308,10.936668209606992,11.511857510917045,11.298070742358078,10.106198558951963,11.825079606986899,11.322784497816603,9.855870000000024,12.334559039301343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.553560007486
176,56.83400809716599,50.776720647773296,413098.2186234818,3098.8542510121456,0.0,50.587044534412954,51.95141700404859,2.0,11.383751429149802,0.0,412805.73400809715,409125.7935222672,416544.14979757083,408858.07927125547,396449.82995951414,432705.6842105263,427873.4512914979,386259.0,488947.0,3046.9412955465573,2001.8906882591093,4229.44939271255,2795.8449190283404,429.582995951417,9234.198380566802,3476.7681417004055,247.0,11712.344129554656,0.0,0.0,0.0,0.0,0.0,0.0,0.0454817813765184,0.0,1.0,50.561538461538454,49.76113360323887,51.59109311740891,49.910546558704475,48.178137651821864,55.149797570850204,53.49614574898787,46.0,115.0,11.392458380566794,11.182578218623483,11.570545708502028,11.332326720647778,10.172935910931148,11.81309951416998,11.30904983805668,9.936264129554651,12.048124898785508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.1499149958695
177,71.39094650205762,42.13700823045266,341481.58847736625,3745.6378600823045,0.0,42.641975308641975,43.111111111111114,2.0,11.406665703703702,0.0,338954.65226337465,334903.76543209876,343188.1728395062,299383.98362139915,238560.25102880658,420193.95473251026,379865.95820576145,209203.0,601285.0,3765.0238683127577,2519.127572016461,5197.633744855967,5772.243045267489,783.119341563786,29316.493827160495,4983.171662551438,247.0,76795.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469135802469136e-05,0.0,0.012345679012345678,42.413991769547344,41.49794238683128,43.629629629629626,36.729279835390955,27.22222222222222,49.5761316872428,45.86132510288068,18.0,58.7037037037037,11.406123580246913,11.141322962962954,11.666071522633736,11.301034485596704,8.633516707818918,12.060917983539069,11.255142633744848,4.625480000000008,12.115659999999965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.8324977179373
178,56.68032786885246,53.07389344262293,431841.2704918033,2669.6188524590166,0.0,52.68032786885246,54.18852459016394,2.0,11.39874987704918,0.0,432009.1770491806,428876.40573770495,435473.4262295082,428758.12772540963,409644.56147540984,456025.64344262297,377306.3556106558,209203.0,601285.0,2695.545081967213,1835.700819672131,3665.8524590163934,3085.5255327868845,387.3155737704918,9956.217213114754,5010.907036885244,342.28688524590166,76795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.716803278688545,52.0,53.50819672131148,52.496926229508176,49.14344262295082,57.807377049180324,45.88767213114757,18.0,58.0,11.39462762295081,11.188148811475418,11.56743217213115,11.436836311475403,10.37702340163935,11.796241803278756,11.314077500000009,4.625480000000007,12.115659999999965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.124633438232
179,59.541666666666664,51.84786250000002,423880.62916666665,3875.295833333333,0.0,51.675,52.99166666666667,2.0,11.378866329166664,0.0,423581.3545833336,419147.9625,428336.94583333336,422095.95006250014,405097.99166666664,452607.87916666665,413060.68305833306,320381.9,458088.24583333335,3876.8316666666665,2606.2916666666665,5248.145833333333,3991.2231875000007,615.8541666666666,10693.758333333333,3483.410929166668,286.0,11364.908333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.625416666666666,50.74166666666667,52.7,51.18612499999999,48.15,56.7375,50.418645833333365,39.641666666666666,58.0,11.390330375000008,11.181671916666676,11.58602841666668,11.333135708333337,10.330688333333317,11.826327000000033,11.383038833333332,10.252264083333321,11.897374333333351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497.2793534030725
180,60.66952789699571,53.21653218884118,435338.4248927039,3540.8798283261804,0.0,52.88841201716738,54.377682403433475,2.0,11.314989630901293,0.0,435753.13991416333,431833.9184549356,440127.49785407726,430294.713476395,397541.42060085834,477359.8068669528,429034.5801931331,393461.0,483554.0,3624.9888412017153,2358.1201716738196,5085.5364806866955,3758.2538841201717,610.206008583691,13229.703862660945,3583.6605107296123,373.41630901287556,14437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.86223175965663,52.0,53.896995708154506,52.57034334763949,47.13304721030043,58.78969957081545,52.106253218884135,46.0,58.78969957081545,11.320666266094417,11.050231630901278,11.539780815450635,11.304917381974255,9.702246738197424,11.900431759656657,11.335798841201722,9.37413999999995,11.93067999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.812458652675
181,73.59375,39.83182812500003,312239.7421875,29017.28125,0.0,29.984375,34.3046875,2.0,9.903665257812495,0.0,301539.73828125006,276554.15625,336584.0078125,381956.2196484376,268446.109375,523056.9140625,419339.9653203123,268446.109375,531347.4765625,19740.442187500004,9667.9609375,34187.0859375,8741.586679687498,910.1328125,57631.3671875,4805.489835937499,488.0,57850.4609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.846875000000008,27.953125,33.7421875,43.766992187499994,24.5625,53.75,50.3642265625,24.5625,59.0,10.193691171875003,8.860199609375007,11.418005703125013,10.930171015624994,6.675176562499994,11.903135312500007,11.248060468749994,6.537448437499996,12.007862031250028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2462.417455266505
182,62.443396226415096,31.141816037735843,260527.45283018867,8501.995283018869,0.0,30.35377358490566,31.10377358490566,2.0,10.602955212264153,0.0,258917.32735849058,250074.69811320756,270191.1603773585,267574.41332547175,212064.21226415093,519254.86320754717,372299.93602830195,209714.0,915647.0,8492.099056603774,5419.88679245283,11778.919811320755,24488.97797169812,1056.5707547169811,124033.28301886792,16287.354985849055,590.0,316752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.18396226415096,28.933962264150942,31.85377358490566,27.21266509433962,19.0,34.74528301886792,42.00132075471698,17.0,59.0,10.610905000000002,9.833094339622631,11.404314622641499,9.409138773584905,3.760840141509447,12.069198301886798,10.501690566037732,1.473419999999998,12.229080000000033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.022446952345
183,57.87551867219917,41.37819502074692,337888.8755186722,3491.991701244813,0.0,40.89626556016597,42.36929460580913,2.0,11.327590157676354,0.0,337651.6037344399,333782.5518672199,341761.4481327801,338233.00547717843,321868.97095435683,366853.9502074689,319231.907381743,209714.0,915647.0,3537.1294605809153,2276.369294605809,5017.360995850622,3922.819751037344,442.00829875518673,11586.514522821577,16363.03699170123,437.9128630705394,316752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86307053941907,39.87551867219917,41.96265560165975,40.809273858921124,38.36929460580913,45.46473029045643,35.653390041493765,17.0,53.88796680497925,11.327915684647301,11.029231867219897,11.563596141078841,11.294593319502075,10.147119419087105,11.741948298755203,10.502768049792529,1.4734199999999953,12.229080000000037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.0122512592675
184,58.27160493827161,48.15677777777778,390126.91769547324,3782.082304526749,0.0,48.73662551440329,49.098765432098766,2.0,11.429429588477367,0.0,388683.66378600843,385038.3868312757,392561.1440329218,368741.81314814807,343483.86419753084,400249.16049382713,330810.06067901244,232572.96296296295,400249.16049382713,3852.9880658436173,2551.4897119341563,5464.633744855967,3989.559279835392,846.8971193415638,11736.279835390946,4142.049633744855,297.0,23594.880658436214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.547736625514396,47.48559670781893,50.06995884773662,45.381934156378605,40.806584362139915,51.81069958847737,40.175740740740736,25.893004115226336,51.81069958847737,11.429875144032925,11.149325967078177,11.69354983539093,11.368368765432093,10.450375802469114,12.100894855967116,11.271369423868311,7.945163497942358,12.122764197530913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.6373481618134
185,57.34199134199134,49.27585281385285,407132.67532467534,4373.030303030303,0.0,47.57142857142857,50.45887445887446,2.0,11.142738939393938,0.0,409255.1709956712,404209.41991341993,414650.33766233764,436565.8127272727,401091.2943722944,471008.74025974027,390836.80603896076,325333.4458874459,477370.0,4349.385714285714,3144.753246753247,5728.87012987013,3940.583506493508,705.3030303030303,9786.805194805194,3662.5213463203463,304.4805194805195,12536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86926406926408,46.8051948051948,49.15584415584416,51.75367965367967,45.913419913419915,56.883116883116884,47.442974025974,38.82251082251082,58.0,11.147199437229434,10.837525800865794,11.407949393939381,11.274258744588739,10.228626926406946,11.783301558441526,11.342253073593074,9.82552948051947,12.269980000000025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.7055650156803
186,67.18,45.755910000000014,382056.485,11853.57,0.0,44.79,46.335,2.0,11.004493640000005,0.0,384414.4555000003,370760.8,399352.6,369762.18805,296473.015,461914.12,399011.62465,296213.875,498868.395,11681.619499999997,7769.835,15793.72,6701.176175,1434.275,27765.525,4692.978384999999,651.0,27765.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.109999999999964,42.895,47.485,45.23785000000001,30.985,55.775,48.232220000000034,30.53,58.0,10.99398535,10.415585000000014,11.558663499999996,11.203622050000002,8.98824930000003,12.101084650000042,11.258198850000003,8.871212700000042,12.511130000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.628263414254
187,63.63333333333333,41.18112083333334,333131.925,5961.916666666667,0.0,42.704166666666666,41.6375,2.0,11.120804833333336,0.0,330167.8633333333,323690.35833333334,337456.29583333334,293638.8975208334,217838.7875,394962.5208333333,344464.80380833335,211657.0,561563.0,6175.423333333335,4113.154166666666,8438.829166666666,8762.021229166663,1151.8083333333334,28367.591666666667,7444.810579166675,296.0,60378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.117500000000014,40.62083333333333,43.72083333333333,34.9759375,18.983333333333334,47.65833333333333,40.90207916666665,16.0,58.0,11.069778458333335,10.696910291666656,11.48673637499999,10.609075250000002,5.89677258333336,12.519831458333389,10.961181875000003,5.3166015833333535,12.634959999999982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.1308915167674
188,56.5,51.139915254237316,415877.38559322036,3754.2923728813557,0.0,50.86864406779661,52.21610169491525,2.0,11.341278944915262,0.0,415774.2385593222,411372.7161016949,420656.7966101695,423452.34302966145,398151.6652542373,452785.96186440677,363786.97250847466,211657.0,561563.0,3722.8478813559323,2398.8601694915255,5327.618644067797,3431.0111016949163,632.5127118644068,10312.944915254237,6810.218436440673,296.0,60378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.826271186440685,49.766949152542374,51.96186440677966,51.146440677966105,46.529661016949156,56.0,43.77289406779662,16.0,57.67796610169491,11.333453305084738,11.0719002118644,11.577951652542366,11.331837330508485,9.876382330508497,11.837564491525395,11.074310974576274,5.3133900000000205,12.634959999999984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.1510099301577
189,56.43089430894309,52.50909756097565,429586.581300813,3332.979674796748,0.0,52.073170731707314,53.59349593495935,2.0,11.394455825203256,0.0,429771.5439024391,425699.97154471546,434021.68699186994,431507.6187601625,413024.0569105691,457640.2479674797,418167.35628455307,300200.10162601626,461892.0,3344.523577235772,2277.0,4553.833333333333,3380.136422764226,620.8861788617886,9810.49593495935,3791.179573170732,464.0,16398.49593495935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.06951219512195,51.39837398373984,52.81707317073171,52.36660569105693,50.052845528455286,57.516260162601625,51.11100406504062,35.979674796747965,58.0,11.393619390243893,11.200012317073178,11.567486382113824,11.379364024390245,10.317522154471565,11.815869552845562,11.371614227642269,8.921482235772386,12.050998943089375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.5929466121074
190,68.51006711409396,29.02052348993289,250548.8523489933,20381.577181208053,0.0,25.181208053691275,26.046979865771814,2.0,9.27582899328859,0.0,254204.3080536912,234643.47651006712,279218.6711409396,369229.3433557046,206787.3422818792,712547.0,415413.4911946308,206787.3422818792,712547.0,21557.72416107383,12951.79865771812,30935.013422818793,18826.304328859078,776.3557046979865,113144.0,6659.765161073826,464.0,113144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11744966442953,21.583892617449663,27.859060402684563,36.62731543624161,11.0,54.77852348993289,48.8258389261745,11.0,58.0,9.172086711409396,7.698138120805369,10.71899255033558,9.620400469798657,2.4851699999999974,11.93341463087248,11.025387449664425,2.4851699999999974,11.933687449664422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2964.833172479193
191,55.03896103896104,46.44246753246753,399230.12987012987,101513.20779220779,0.0,22.142857142857142,26.038961038961038,2.0,5.367572805194805,0.0,397358.97012987017,300488.9090909091,513336.1558441558,272702.5057142856,199127.0,691914.1948051949,379549.335116883,199127.0,835860.8051948051,97642.17922077922,61133.142857142855,134739.75324675324,34593.013116883114,2409.0,194347.0909090909,13359.84416883117,464.0,194347.0909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07272727272728,16.662337662337663,25.636363636363637,23.01727272727272,0.0,32.97402597402598,42.284831168831175,0.0,58.0,5.22170974025974,3.860088701298697,7.029335064935061,8.24185103896104,2.3843659740259784,12.05195000000001,10.328181558441555,2.1738353246753253,12.05195000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.3554552767527
192,56.082644628099175,37.28472727272729,303852.04132231406,3603.5,0.0,37.02892561983471,38.421487603305785,2.0,11.384559293388433,0.0,302800.5747933883,298859.6074380165,307134.7355371901,278482.1818595039,231208.4256198347,353967.3884297521,323414.34002479335,193724.0,1163272.0,3564.3954545454544,2323.698347107438,4977.210743801653,5176.908119834713,560.1652892561983,24402.03305785124,20638.867834710753,480.04545454545456,343385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94297520661156,36.21900826446281,37.87603305785124,33.436177685950405,25.053719008264462,40.388429752066116,33.47105371900824,0.0,55.892561983471076,11.384799421487607,11.09300185950415,11.64417417355375,11.14998880165289,8.271442644628129,11.912690330578569,9.8282985123967,1.4610599999999951,12.051950000000026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3476.1737972168676
193,57.875,51.357712500000005,419658.175,3935.045833333333,0.0,51.77916666666667,52.420833333333334,2.0,11.478579658333325,0.0,418227.24124999973,414066.81666666665,422535.0333333333,390328.78491666674,361046.375,432093.50416666665,319412.3745083332,193724.0,1163272.0,3884.0537500000005,2673.1375,5358.816666666667,3773.2047499999985,788.8625,11442.841666666667,15354.850920833333,269.0,343385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63416666666665,50.708333333333336,52.604166666666664,48.29216666666665,43.94583333333333,55.19166666666667,35.67320833333334,1.5583333333333333,55.19166666666667,11.468342666666668,11.24955029166667,11.666816291666683,11.422161749999999,10.39885650000001,11.968733999999994,10.449115916666667,1.4610599999999954,12.04214900000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.4917874393786
194,68.65531914893617,45.629034042553194,379188.7659574468,11931.63404255319,0.0,41.659574468085104,45.06382978723404,2.0,10.665249370212774,0.0,383512.39234042534,367849.6382978723,399910.7489361702,421072.404106383,342119.3574468085,547558.9106382979,391558.1637659574,264647.6638297872,557864.1234042554,12008.62468085106,7938.663829787234,16548.91489361702,6978.71895744681,588.268085106383,37723.68085106383,4197.903336170211,269.0,40023.36595744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.009361702127634,40.297872340425535,44.01702127659574,49.32587234042554,37.48085106382979,56.5531914893617,47.51328085106384,29.11063829787234,58.0,10.663876212765958,10.098418510638313,11.22036008510638,11.041769659574474,8.532804936170203,11.919720468085046,11.322067191489365,8.371820170212764,12.025219999999992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492.8765522217427
195,69.1336898395722,32.00921390374332,269075.0267379679,26845.320855614973,0.0,28.128342245989305,29.705882352941178,2.0,10.385169433155083,0.0,269347.2754010694,243349.52406417113,301138.5989304813,282007.9577005347,212042.97860962566,790103.4705882353,365724.68350267364,201496.0,813382.8983957219,26712.81550802137,16091.155080213905,38029.786096256685,23195.293502673794,1122.4491978609626,198897.43315508022,9658.053652406423,552.1711229946524,202280.05347593583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.178609625668443,26.593582887700535,30.22994652406417,30.010187165775406,21.97860962566845,39.967914438502675,42.543155080213886,19.0,58.0,10.38642818181818,9.539560855614972,11.13541096256685,10.504826203208554,3.2147957219251304,11.97318336898395,11.021516524064165,3.0220516042780714,12.091439999999983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3369.396725594684
196,56.37903225806452,41.83793145161291,340985.05241935485,3615.0120967741937,0.0,41.520161290322584,42.818548387096776,2.0,11.33067672983871,0.0,339928.38266129023,335934.94758064515,343978.77419354836,315085.4215120969,285907.125,353121.73387096776,296526.4428951614,201496.0,827120.0,3565.1100806451595,2450.4596774193546,4844.814516129032,3340.0166733870965,524.5241935483871,10619.181451612903,10111.606524193547,458.75,210431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.442338709677436,40.604838709677416,42.49193548387097,38.49766129032258,34.439516129032256,44.32661290322581,34.09499193548388,19.008064516129032,55.29838709677419,11.347549758064511,11.075643750000005,11.602027983870967,11.37779366935484,10.122317298387053,11.921012822580659,11.012393951612905,2.809979999999997,12.091440000000024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068.6086543163437
197,56.791666666666664,52.62315416666667,429326.5833333333,3692.766666666667,0.0,52.12916666666667,53.74583333333333,2.0,11.39846919166667,0.0,429034.39291666687,424846.4791666667,433454.7,407689.68858333305,372535.6125,447085.9791666667,330784.07173750014,212584.5875,586948.6083333333,3602.587083333335,2581.3083333333334,4680.3375,3646.900062499997,530.9625,11824.258333333333,5372.670533333323,410.0,92243.80416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.129166666666656,51.275,52.958333333333336,50.42714583333332,45.44583333333333,55.74583333333333,40.225837500000004,23.929166666666667,55.74583333333333,11.40255358333332,11.16572537500001,11.595987416666663,11.433867083333332,10.314479458333308,11.888123624999954,11.293984833333333,7.060961125000012,12.02993000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.972035818483
198,59.333333333333336,55.273156626506015,449236.9799196787,3280.5220883534134,0.0,54.87951807228916,56.21686746987952,2.0,11.381412734939762,0.0,448829.89839357435,444747.8192771084,453190.7429718876,428951.27,397113.5863453815,463646.4658634538,398467.6935903617,324440.0522088353,469553.562248996,3401.23815261044,2413.393574297189,4555.847389558233,3791.3372489959847,754.5863453815261,10586.43373493976,3827.27570682731,425.58232931726906,15639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.87871485943776,54.07630522088353,55.963855421686745,52.87010040160637,48.41767068273092,58.566265060240966,48.76895983935739,38.899598393574294,58.566265060240966,11.391733534136549,11.156485943775097,11.601125261044196,11.391846305220884,10.299685301204848,11.988276064257008,11.348702771084332,9.918500000000034,12.089829999999932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.570764800916
199,64.03208556149733,55.096262032085534,457073.80748663103,21753.614973262032,0.0,45.05882352941177,49.73262032085562,2.0,9.909073540106949,0.0,460868.6994652407,430107.20320855617,492335.39037433156,445927.4312834224,376000.80748663103,589946.9572192513,431007.65015508013,358831.7700534759,600142.0748663101,20833.479144385026,11336.87165775401,31012.58823529412,7238.375080213903,417.0,57497.566844919784,4505.428128342247,417.0,59244.17112299465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82085561497324,43.75401069518717,48.096256684491976,52.00278074866308,41.46524064171123,58.0,51.90608021390369,39.86631016042781,59.0,9.973165133689841,9.256974010695192,10.644110641711242,11.092966898395723,8.338896951871654,11.960077005347594,11.275809465240645,7.595882192513372,12.100034812834178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.148865221269
